datetime,city,state,country,shape,duration (seconds)
4/27/13 13:00,talahassee,fl,,triangle,600
4/27/13 19:00,lake wales,fl,us,light,30
4/27/13 19:00,rubikiai (lithuania),,,circle,30
4/27/13 19:45,allentown,pa,us,circle,60
4/27/13 20:30,temecula,ca,us,oval,2
4/27/13 20:45,crown point,in,us,sphere,120
4/27/13 20:45,selleck,wa,us,fireball,10
4/27/13 20:53,plano,il,us,fireball,180
4/27/13 21:20,cobourg (canada),on,ca,fireball,90
4/27/13 21:40,edmond,ok,us,triangle,600
4/27/13 21:45,fairfax station,va,us,fireball,120
4/27/13 21:45,sicklerville,nj,us,light,300
4/27/13 21:50,sewell,nj,us,formation,600
4/27/13 21:58,pittsburgh,pa,us,circle,6
4/27/13 22:00,modesto,ca,us,unknown,2
4/27/13 22:00,new britian,ct,,light,45
4/27/13 23:00,minneapolis,mn,us,other,20
4/27/13 23:15,apopka,fl,us,light,480
4/27/13 23:15,paphos (cyprus),,,other,180
4/27/13 23:30,caldwell,id,us,triangle,7200
4/27/14 00:00,brookhaven,pa,us,sphere,300
4/27/14 00:00,columia,ky,,light,300
4/27/14 00:00,houma (raceland?),la,us,triangle,900
4/27/14 00:32,kalispell,mt,us,sphere,5
4/27/14 01:00,durham (uk/england),,gb,,180
4/27/14 02:00,savannah,ga,us,light,5
4/27/14 04:40,louisburg,nc,us,circle,1800
4/27/14 20:21,wellington,fl,us,light,120
4/27/14 20:30,kenmore,wa,us,fireball,1800
4/27/14 20:45,cape coral,fl,us,circle,60
4/27/14 20:45,chatsworth,ca,us,chevron,15
4/27/14 20:45,knoxville,tn,us,formation,120
4/27/14 20:50,chatsworth,ca,us,unknown,1200
4/27/14 21:00,kenmore,wa,us,circle,1200
4/27/14 21:00,shoreline,wa,us,light,600
4/27/14 21:05,kenmore,wa,us,formation,600
4/27/14 21:05,kenmore,wa,us,light,1800
4/27/14 21:05,kenmore,wa,us,light,540
4/27/14 21:20,kenmore,wa,us,unknown,1200
4/27/14 21:30,chatsworth,ca,us,circle,120
4/27/14 22:00,moss bluff,la,us,light,5
4/27/14 22:00,sparta,nj,us,light,300
4/27/14 22:00,sparta,nj,us,light,300
4/27/14 22:15,sonoma,ca,us,light,300
4/27/14 22:34,deer park,wa,us,sphere,600
4/27/14 23:00,bellingham,wa,us,light,1800
4/27/14 23:00,fairfax,va,us,chevron,60
4/27/14 23:00,oakley,mi,us,unknown,180
4/27/14 23:10,springlake,mi,,light,120
4/27/14 23:16,sofia (bulgaria),,,changing,120
4/28/65 00:00,newtown square,pa,us,triangle,300
4/28/73 20:00,ocean springs,ms,us,triangle,300
4/28/81 23:30,petaluma,ca,us,rectangle,120
4/28/95 02:45,flagstaff (coconino national forest area),az,us,triangle,300
4/28/95 09:30,grand rapids,mi,us,triangle,300
4/28/96 01:00,mile 69,wy,,,15
4/28/96 01:30,kalispell,mt,us,,3
4/28/96 01:40,idaho falls,id,us,,4
4/28/96 01:45,idaho falls,id,us,,4
4/28/96 12:00,holopaw,fl,us,changing,900
4/28/97 00:25,williamston,sc,us,triangle,180
4/28/97 22:00,houston,tx,us,light,30
4/28/98 22:00,tulsa,ok,us,circle,60
4/28/98 22:42,colorado springs,co,us,flash,180
4/28/99 18:10,melbourne (vic&#44 australia),,au,circle,60
4/28/99 20:29,santa cruz,ca,us,changing,120
4/28/99 20:30,santa cruz,ca,us,fireball,600
4/28/00 04:30,grants pass (murphy area),or,us,circle,120
4/28/00 21:00,seattle,wa,us,fireball,2
4/28/00 21:00,wheeling,wv,us,triangle,30
4/28/00 22:00,aldergrove (canada),bc,ca,oval,10
4/28/00 22:05,seattle (ballard),wa,us,disk,10
4/28/00 22:07,federal way,wa,us,cigar,1
4/28/00 22:07,federal way,wa,us,cigar,1
4/28/00 22:07,seattle,wa,us,light,1.5
4/28/00 22:10,seattle,wa,us,other,3.4
4/28/00 22:28,bossier city,la,us,chevron,10
4/28/00 23:15,des moines,ia,us,unknown,120
4/28/00 23:59,winnipeg (canada),mb,ca,light,300
4/28/01 03:20,salt lake city,ut,us,light,7
4/28/01 04:50,point pleasant,nj,us,unknown,120
4/28/01 11:48,cairo,wv,us,fireball,2
4/28/01 13:00,new york city (brooklyn),ny,us,oval,10
4/28/01 13:00,new york city (brooklyn),ny,us,oval,10
4/28/01 14:00,portland,or,us,fireball,180
4/28/01 14:01,portland,or,us,,300
4/28/01 22:00,new delhi (india),,,triangle,420
4/28/01 23:00,amherst,va,us,unknown,60
4/28/01 23:10,lancashire (uk/england),,gb,sphere,600
4/28/01 23:55,morganton,nc,us,light,20
4/28/02 21:45,st. charles,il,us,light,5
4/28/02 22:15,harrison &amp; mt.plesent (between),mi,,rectangle,600
4/28/02 22:40,tacoma,wa,us,triangle,6
4/28/03 01:00,williamsport,pa,us,triangle,120
4/28/03 06:06,los chavez,nm,us,disk,600
4/28/03 07:25,milpitas,ca,us,circle,180
4/28/03 20:00,wethersfield,ct,us,diamond,6
4/28/03 20:55,calabasas,ca,us,unknown,300
4/28/03 21:50,woodland hills,ca,us,other,240
4/28/03 22:00,toluca lake,ca,,circle,4500
4/28/03 22:10,greenville,sc,us,formation,60
4/28/03 22:25,everett,wa,us,triangle,10
4/28/03 23:00,cheboygan,mi,us,unknown,300
4/28/04 00:22,round rock,tx,us,oval,5
4/28/04 04:00,tempe,az,us,sphere,2
4/28/04 04:00,vancouver (canada),bc,ca,light,900
4/28/04 05:00,east wenatchee,wa,us,formation,300
4/28/04 12:23,maricopa,az,us,disk,5
4/28/04 14:30,west des moines,ia,us,changing,120
4/28/04 20:00,central paint,or,,light,60
4/28/04 20:32,keeseville,ny,us,light,16
4/28/04 21:00,superior,az,us,disk,15
4/28/04 21:15,bakersfield,ca,us,light,2700
4/28/04 22:00,socorro,nm,us,light,120
4/28/04 22:45,english bay&#44 vancouver (canada),bc,,other,600
4/28/04 23:00,bristol/canandaigua,ny,,other,10800
4/28/04 23:35,varnville,sc,us,triangle,300
4/28/05 00:00,orlando,fl,us,flash,45
4/28/05 02:00,blytheville,ar,us,changing,3600
4/28/05 05:00,holualoa,hi,us,light,120
4/28/05 09:00,phoenix,az,us,formation,45
4/28/05 20:13,townsville (australia),,au,disk,60
4/28/05 21:00,cuernavaca (mexico),,,light,60
4/28/05 21:05,barnsley (uk/england),,gb,light,30
4/28/06 00:06,vineland,nj,us,circle,300
4/28/06 12:00,riverton,il,us,changing,300
4/28/06 18:00,south shore,ky,us,cigar,300
4/28/06 19:00,salem,or,us,other,20
4/28/06 19:17,los angeles,ca,us,triangle,600
4/28/06 20:04,yakima,wa,us,cigar,120
4/28/06 21:35,reno,nv,us,formation,45
4/28/06 22:00,jericho,vt,us,rectangle,45
4/28/06 22:55,east brunswick,nj,us,fireball,20
4/28/07 03:45,austin,tx,us,triangle,30
4/28/07 19:30,australia,al,,light,5
4/28/07 20:00,denver,co,us,light,5
4/28/07 20:20,falkirk&#44 glasgow (uk/scotland),,,sphere,45
4/28/07 21:30,hackettstown,nj,us,sphere,15
4/28/07 22:06,santa rosa,ca,us,light,2
4/28/08 05:48,mashhad (iran),,,light,300
4/28/08 20:00,stamford,ct,us,rectangle,10800
4/28/08 20:45,brownsville,tx,us,light,1800
4/28/08 22:00,hot springs,ar,us,triangle,2700
4/28/09 00:29,thomasville,nc,us,formation,1200
4/28/09 20:30,crestone,co,us,fireball,10
4/28/09 21:45,hopkinsville,ky,us,fireball,3
4/28/09 21:50,phoenix,az,us,light,240
4/28/09 22:45,hamlet,nc,us,light,900
4/28/09 22:50,fremont,ca,us,flash,30
4/28/10 05:30,portland,or,us,light,1800
4/28/10 06:43,paredes de coura (portugal),,,unknown,60
4/28/10 08:00,virginia beach,va,us,light,3600
4/28/10 09:20,steger,il,us,circle,180
4/28/10 12:53,mount vernon,wa,us,other,2
4/28/10 15:00,bloomington,in,us,cigar,120
4/28/10 17:00,phoenix,az,us,cigar,300
4/28/10 19:00,honolulu,hi,us,light,240
4/28/10 20:00,durham,ct,us,light,60
4/28/10 20:00,st. paul&#39s,nc,,circle,15
4/28/10 20:50,new bern,nc,us,changing,300
4/28/10 21:19,plymouth,pa,us,sphere,180
4/28/10 21:30,capitola,ca,us,disk,7200
4/28/10 21:30,durant,ok,us,unknown,90
4/28/10 23:25,senatobia,ms,us,triangle,420
4/28/11 09:30,hopatcong,nj,us,unknown,604800
4/28/11 11:15,southlake,tx,us,other,6
4/28/11 12:00,aledo,il,us,sphere,60
4/28/11 15:30,singapore/borneo (between) (in flight),,,triangle,120
4/28/11 17:57,liverpool (kirkdale) (uk/england),,gb,disk,5
4/28/11 19:30,cabot,pa,us,sphere,10
4/28/11 21:00,cannon falls,mn,us,light,7200
4/28/11 21:35,colorado springs,co,us,light,45
4/28/11 21:40,los angeles,ca,us,circle,600
4/28/12 01:00,eagle river,ak,us,fireball,600
4/28/12 08:10,surprise,az,us,light,240
4/28/12 13:37,sarasota,fl,us,cigar,120
4/28/12 19:00,st. cloud,mn,us,light,900
4/28/12 19:30,chandler,az,us,changing,300
4/28/12 20:00,cordova,sc,us,cigar,30
4/28/12 20:40,riverside,ca,us,triangle,7
4/28/12 21:00,charlotte,nc,us,triangle,40
4/28/12 21:00,mount airy (vicinity),md,us,light,240
4/28/12 21:38,saint cloud,mn,us,circle,900
4/28/12 21:45,salem,or,us,formation,300
4/28/12 21:55,algoma,wi,us,unknown,60
4/28/12 22:10,las cruces,nm,us,other,300
4/28/12 23:00,holly,mi,us,triangle,20
4/28/13 03:00,albuquerque,nm,us,light,60
4/28/13 04:15,fresno,ca,us,light,60
4/28/13 10:30,largo,md,us,sphere,180
4/28/13 20:30,safford,az,us,circle,2400
4/28/13 20:45,lake wales,fl,us,light,30
4/28/13 21:00,albuquerque,nm,us,light,300
4/28/13 21:00,bayonne,nj,us,light,1800
4/28/13 21:00,chattanooga,tn,us,triangle,240
4/28/13 21:20,saint petersburg,fl,us,fireball,600
4/28/13 21:26,grants pass,or,us,light,60
4/28/13 21:30,albuquerque,nm,us,light,60
4/28/13 21:30,englewood,fl,us,unknown,10
4/28/13 21:30,wakarusa,in,us,sphere,180
4/28/13 23:30,cedar rapids,ia,us,light,10
4/28/14 03:33,coeur d&#39alene,id,us,changing,300
4/28/14 20:25,goodyear,az,us,light,360
4/28/14 20:30,silver city,nm,us,light,120
4/28/14 21:10,sarasota,fl,us,circle,180
4/28/14 21:30,tonopah,nv,us,fireball,10800
4/28/14 21:47,faisalabad (pakistan),,,other,2
4/28/14 22:00,vancouver,wa,us,unknown,1200
4/28/14 23:50,white bear lake,mn,us,light,3
4/29/74 03:15,port everglades/fort lauderdale,fl,,unknown,420
4/29/96 21:30,sacramento,ca,us,other,1800
4/29/97 17:00,fresh pond,ca,us,formation,1500
4/29/98 06:25,simpsonville,sc,us,light,3
4/29/98 07:15,republic (northwest),wa,us,fireball,2
4/29/98 22:00,markham (canada),on,ca,other,900
4/29/99 23:45,chicago (southwest suburbia),il,us,light,60
4/29/00 22:29,floral park,ny,us,disk,15
4/29/00 22:30,ogden,ut,us,circle,240
4/29/00 23:00,raccoon creek state park,pa,,triangle,180
4/29/00 23:10,eagle point,or,us,circle,120
4/29/00 23:11,butte falls,or,us,light,20
4/29/01 04:30,jalandhar (india),,,fireball,10800
4/29/01 14:00,nashville,tn,us,light,600
4/29/01 16:35,london (canada),on,ca,light,1500
4/29/01 17:30,norfork,ar,us,other,120
4/29/01 19:30,los angeles (westwood),ca,us,chevron,30
4/29/01 21:00,greensburg,pa,us,disk,30
4/29/01 21:00,tecopa,ca,us,light,120
4/29/01 21:13,memphis,tn,us,other,180
4/29/01 21:45,englewood,fl,us,light,300
4/29/01 21:48,quebec city (canada),pq,,other,10
4/29/01 22:20,moorehead,mn,,light,300
4/29/01 23:59,flint,mi,us,triangle,3
4/29/02 21:08,seattle,wa,us,light,7
4/29/02 21:30,evanston,wy,us,sphere,7
4/29/02 21:50,seattle,wa,us,light,2
4/29/02 23:30,gates,or,us,unknown,5
4/29/03 03:30,knoxville,tn,us,sphere,60
4/29/04 20:30,pitman,nj,us,light,300
4/29/04 21:00,woodbury/middlebury,ct,,other,1800
4/29/04 23:00,north myrtle beach,sc,us,light,3600
4/29/04 23:00,wickenburg,az,us,disk,1200
4/29/04 23:00,wickenburg,az,us,disk,1200
4/29/04 23:10,seattle,wa,us,,10
4/29/05 15:30,chester (uk/england),,gb,triangle,120
4/29/05 18:30,north little rock,ar,us,triangle,300
4/29/05 19:30,west palm beach,fl,us,triangle,600
4/29/05 20:00,hialeah,fl,us,sphere,900
4/29/05 20:00,miami,fl,us,light,600
4/29/05 20:55,charleston,sc,us,light,300
4/29/05 20:55,jacksonville,fl,us,light,240
4/29/05 20:55,jupiter,fl,us,formation,1200
4/29/05 20:55,orange park,fl,us,circle,300
4/29/05 20:55,pembroke pines,fl,us,fireball,180
4/29/05 20:55,st. simons island,ga,us,changing,240
4/29/05 20:55,waycross,ga,us,unknown,900
4/29/05 20:55,wellington,fl,us,light,120
4/29/05 20:58,deerfield beach,fl,us,fireball,180
4/29/05 21:00,cary,nc,us,light,90
4/29/05 21:00,chelmsford,ma,us,sphere,60
4/29/05 21:00,contocook,nh,,,300
4/29/05 21:00,daufuskie island (off coast of),sc,,other,120
4/29/05 21:00,goldsboro,nc,us,unknown,600
4/29/05 21:00,kennebunk,me,us,circle,180
4/29/05 21:00,kissimmee,fl,us,unknown,120
4/29/05 21:00,lake city,fl,us,light,12
4/29/05 21:00,miami,fl,us,triangle,300
4/29/05 21:00,palm city,fl,us,changing,120
4/29/05 21:00,palmetto,fl,us,light,120
4/29/05 21:00,truckee,ca,us,light,15
4/29/05 21:00,wilmington,nc,us,fireball,300
4/29/05 21:05,tampa,fl,us,light,600
4/29/05 21:06,tampa,fl,us,light,300
4/29/05 21:10,charleston,sc,us,other,300
4/29/05 21:10,lithia,fl,us,formation,30
4/29/05 21:20,clearwater,fl,us,fireball,120
4/29/05 21:30,fort bragg,nc,,circle,300
4/29/05 21:30,jupiter,fl,us,changing,600
4/29/05 21:35,olathe,ks,us,light,180
4/29/05 21:45,waterboro,me,us,oval,600
4/29/05 22:33,plant city,fl,us,formation,120
4/29/05 22:45,floral city,fl,us,triangle,30
4/29/05 23:00,cheltenham,pa,us,disk,15
4/29/05 23:00,comfort,tx,us,triangle,120
4/29/05 23:00,new york city (brooklyn),ny,us,circle,900
4/29/05 23:30,playa del carmen (mexico),,,light,240
4/29/06 00:02,portland,or,us,light,300
4/29/06 00:30,college place,wa,us,circle,180
4/29/06 01:00,los angeles,ca,us,unknown,420
4/29/06 13:40,binghamton,ny,us,unknown,20
4/29/06 13:55,vancouver,wa,us,triangle,10
4/29/06 18:00,philadelphia,pa,us,rectangle,45
4/29/06 19:00,minden,la,us,unknown,55
4/29/06 19:30,new york city (brooklyn),ny,us,cigar,180
4/29/06 19:30,new york city (brooklyn),ny,us,cigar,480
4/29/06 19:30,new york city (brooklyn),ny,us,cigar,600
4/29/06 19:30,south salt lake city,ut,,light,1800
4/29/06 21:00,west yarmouth,ma,us,unknown,1800
4/29/06 22:13,idaho falls,id,us,disk,15
4/29/06 22:20,jackson,ca,us,circle,1500
4/29/06 23:30,portland,or,us,fireball,480
4/29/06 23:40,portland,or,us,formation,300
4/29/06 23:45,la center,wa,us,formation,120
4/29/06 23:50,portland,or,us,changing,1200
4/29/06 23:50,portland,or,us,changing,1200
4/29/06 23:50,portland,or,us,changing,1200
4/29/06 23:54,portland,or,us,sphere,600
4/29/06 23:55,portland,or,us,light,300
4/29/07 11:30,tampa,fl,us,oval,180
4/29/07 15:30,cape coral,fl,us,cylinder,1800
4/29/07 17:00,portland,or,us,circle,180
4/29/07 20:00,north ridgeville,oh,us,unknown,15
4/29/07 20:50,boonsboro,md,us,disk,60
4/29/07 21:00,north kingstown,ri,us,triangle,300
4/29/07 21:39,windsor (canada),on,ca,formation,3
4/29/07 21:45,boonsboro,md,us,rectangle,120
4/29/07 21:45,port clinton,oh,us,light,2
4/29/07 22:00,lancaster (uk/england).,ms,gb,light,180
4/29/07 22:05,elwood,il,us,unknown,15
4/29/07 22:15,kingston (canada),on,ca,other,300
4/29/07 23:00,piscataway,nj,us,light,900
4/29/07 23:00,warminster,pa,us,triangle,3600
4/29/08 03:30,metairie,la,us,light,10
4/29/08 14:30,phelps,ny,us,cigar,30
4/29/08 20:00,gainesville,fl,us,circle,14400
4/29/08 20:00,reno,nv,us,fireball,6
4/29/08 20:15,hampton beach,nh,us,formation,2700
4/29/08 21:15,topanga,ca,us,circle,2700
4/29/08 22:15,des plaines,il,us,unknown,120
4/29/08 23:00,buda,tx,us,triangle,6
4/29/08 23:00,sterling heights,mi,us,light,30
4/29/08 23:10,lakewood,co,us,fireball,60
4/29/08 23:55,scottsdale,az,us,formation,3600
4/29/09 19:20,tucson,az,us,fireball,3.5
4/29/09 20:45,seattle,wa,us,light,2
4/29/09 21:00,burlington,vt,us,light,600
4/29/09 22:30,los lunas,nm,us,chevron,2
4/29/10 00:52,las vegas,nv,us,chevron,4
4/29/10 03:00,massapequa,ny,us,light,300
4/29/10 20:14,indian mound,tn,us,circle,180
4/29/10 20:45,cheyenne,wy,us,light,420
4/29/11 03:00,hialeah,fl,us,fireball,2
4/29/11 20:30,emporia,ks,us,unknown,2
4/29/11 20:40,san jose,ca,us,circle,300
4/29/11 20:45,san jose,ca,us,fireball,600
4/29/11 20:55,midway,ga,us,diamond,240
4/29/11 21:05,marianna,fl,us,fireball,5
4/29/11 21:15,alamo,tn,us,formation,600
4/29/11 22:00,altamonte springs,fl,us,fireball,7
4/29/11 22:05,gainesville,fl,us,rectangle,15
4/29/11 22:15,savannah,ga,us,cone,1800
4/29/11 22:30,corning,ny,us,light,10800
4/29/11 22:35,starkville,ms,us,circle,480
4/29/11 22:40,douglas creek,wa,,unknown,180
4/29/11 23:30,dearborn heights,mi,us,other,7200
4/29/12 01:00,newark,nj,us,fireball,15
4/29/12 02:00,jacksonville,fl,us,disk,120
4/29/12 03:00,tum tum,wa,,light,420
4/29/12 17:00,saratoga springs,ut,us,formation,45
4/29/12 20:15,cary,nc,us,egg,180
4/29/12 20:30,malapascua island (philippines),,,unknown,120
4/29/12 21:00,birmingham,al,us,cross,1800
4/29/12 21:02,hopkinton,ma,us,sphere,1800
4/29/12 21:05,farmington,nm,us,sphere,120
4/29/12 21:20,helsinki (finland),,,unknown,120
4/29/12 21:22,kingwood,tx,,other,60
4/29/12 21:30,orlando,fl,us,circle,240
4/29/12 22:45,elmsford,ny,us,fireball,180
4/29/12 23:30,webster,nh,us,teardrop,30
4/29/12 23:45,melbourne,fl,us,light,240
4/29/13 00:50,sunnyvale,ca,us,circle,5
4/29/13 00:50,sunnyvale,ca,us,circle,5
4/29/13 03:00,irvine,ca,us,unknown,120
4/29/13 08:00,st. francis,mn,us,cigar,300
4/29/13 08:20,nicosia (cyprus),,,circle,600
4/29/13 10:50,santa fe,nm,us,light,60
4/29/13 17:35,brisbane (australia),,au,formation,20
4/29/13 19:15,san antonio,tx,us,fireball,180
4/29/13 20:05,davenport,fl,us,fireball,600
4/29/13 20:15,oxford,ms,us,circle,480
4/29/13 21:30,mercey hot springs/firebaugh,ca,,light,180
4/29/13 22:00,viola,ks,us,cross,300
4/29/13 22:05,kuna,id,us,light,15
4/29/14 02:15,crescent city,ca,us,teardrop,7
4/29/14 05:00,lysander,ny,us,light,3600
4/29/14 18:00,west paducah,ky,us,circle,10
4/29/14 20:30,stanford,ca,us,circle,1200
4/29/14 21:30,coral springs,fl,us,light,600
4/29/14 21:30,lawrenceville,ga,us,light,600
4/29/14 21:40,coral springs,fl,us,diamond,600
4/29/14 21:45,casa grande,az,us,light,3600
4/29/14 22:00,clovis,nm,us,sphere,600
4/29/14 22:00,land o&#39lakes,fl,,circle,1200
4/29/14 22:30,anderson,sc,us,disk,1800
4/29/14 22:34,seneca,sc,us,changing,3600
4/29/14 23:30,waterdown (canada),on,ca,fireball,1500
4/29/14 23:59,ontario,ca,us,triangle,25
4/30/43 23:00,bering sea,ak,,other,3600
4/30/53 16:00,jamison,pa,us,cigar,120
4/30/76 20:00,fricot city,ca,,disk,10800
4/30/77 23:00,sinton,tx,us,oval,60
4/30/83 09:00,lehi,ut,us,unknown,15
4/30/85 11:00,dequincy,la,us,unknown,3600
4/30/86 23:00,kleinmachnow/berlin (germany),,,cylinder,600
4/30/88 22:00,mcneill,ms,us,cigar,900
4/30/92 02:00,indianola,ia,us,unknown,300
4/30/95 20:55,san diego,ca,us,,4500
4/30/95 23:30,lansing,mi,us,circle,900
4/30/96 22:05,spokane,wa,us,,1380
4/30/97 20:00,toronto (canada),on,ca,,180
4/30/97 21:00,twelve mile,in,us,disk,360
4/30/97 23:00,columbia,mo,us,light,20
4/30/97 23:30,westboro/marlboro,ma,,other,900
4/30/98 17:45,danville,va,us,teardrop,300
4/30/98 19:00,austin,tx,us,sphere,10
4/30/99 01:30,novato,ca,us,fireball,3
4/30/99 14:45,findley lake,ny,us,circle,5
4/30/00 00:00,south lyon,mi,us,disk,3600
4/30/00 00:12,franklin,ma,us,diamond,600
4/30/00 01:30,southampton (uk/england),,gb,triangle,15
4/30/00 05:00,uk/england,,,unknown,1200
4/30/00 22:00,layton,ut,us,triangle,60
4/30/00 22:30,corvallis,or,us,disk,30
4/30/00 22:30,portland,or,us,circle,780
4/30/00 23:41,port washington,wi,us,fireball,60
4/30/01 15:47,marietta,ga,us,triangle,10
4/30/01 20:00,baltimore,md,us,light,1500
4/30/01 23:59,panorama city,ca,us,sphere,120
4/30/02 20:15,cheyenne,wy,us,egg,300
4/30/02 21:45,kelowna (canada),bc,ca,other,60
4/30/02 22:04,woodinville,wa,us,chevron,5
4/30/02 23:15,gaylord,mi,us,other,120
4/30/03 02:30,vancouver (canada),bc,ca,triangle,3600
4/30/03 04:00,beaumont,ca,us,triangle,1800
4/30/03 13:20,pottstown,pa,us,cylinder,30
4/30/03 20:50,southern pines,nc,us,light,4
4/30/03 21:45,terrace (canada),bc,ca,light,2400
4/30/03 23:37,port aransas,tx,us,other,240
4/30/03 23:41,seattle,wa,us,triangle,180
4/30/04 03:00,iowa city,ia,us,unknown,7
4/30/04 03:15,seaford/old bridge,de,,disk,600
4/30/04 04:30,casper,wy,us,cylinder,1800
4/30/04 10:25,woodbridge,nj,us,changing,900
4/30/04 15:00,new york city (manhattan),ny,us,sphere,300
4/30/04 16:00,jacksonville,fl,us,chevron,300
4/30/04 16:45,seattle,wa,us,cylinder,30
4/30/04 18:30,portland,or,us,circle,900
4/30/04 19:30,penngrove,ca,us,sphere,600
4/30/04 21:00,gadsden,al,us,cigar,720
4/30/04 22:00,belfair,wa,us,oval,5
4/30/04 22:00,kirkland,wa,us,chevron,60
4/30/04 22:10,new glasgow (canada),ns,ca,other,780
4/30/04 22:10,stellarton (canada),ns,ca,other,420
4/30/04 23:00,hernando,fl,us,circle,5
4/30/04 23:00,plymouth borough,pa,,formation,1800
4/30/04 23:15,houston,tx,us,flash,1
4/30/05 02:50,dunstable,ma,us,triangle,300
4/30/05 05:00,hayden,id,us,light,15
4/30/05 21:47,murrieta,ca,us,circle,60
4/30/06 00:00,differdange (luxemburg),,,oval,120
4/30/06 00:05,tigard,or,us,formation,45
4/30/06 00:11,phoenix,az,us,other,15
4/30/06 00:15,walla walla,wa,us,circle,600
4/30/06 00:20,portland,or,us,diamond,3
4/30/06 14:11,gold coast (australia),,au,teardrop,36
4/30/06 15:30,sunflower,az,us,other,30
4/30/06 16:00,bear river/evanston,wy,,sphere,120
4/30/06 20:10,san francisco,ca,us,sphere,10
4/30/06 21:25,yakima,wa,us,light,300
4/30/06 22:00,tikrit (iraq),,,unknown,1800
4/30/06 22:15,orange,tx,us,triangle,7
4/30/06 22:25,euless,tx,us,triangle,10
4/30/06 22:40,roseville,ca,us,other,5
4/30/06 23:30,dana,in,us,triangle,3
4/30/07 08:00,jim thorpe,pa,us,cylinder,15
4/30/07 13:00,orange park,fl,us,rectangle,300
4/30/07 19:00,decatur (atlanta suburb),ga,us,sphere,1200
4/30/07 20:00,millhurst,il,us,disk,1800
4/30/07 21:30,seattle,wa,us,formation,5
4/30/07 22:00,shreveport,la,us,oval,5
4/30/07 22:03,santa fe,nm,us,formation,3120
4/30/07 23:00,wilson,nc,us,cigar,600
4/30/08 03:17,everett,wa,us,cone,12
4/30/08 07:45,powell,oh,us,unknown,180
4/30/08 08:18,las vegas,nv,us,changing,600
4/30/08 09:00,las vegan,nv,,other,300
4/30/08 15:30,south lake tahoe,ca,us,sphere,60
4/30/08 21:00,trumbull,ct,us,disk,1200
4/30/08 21:00,trumbull,ct,us,disk,1200
